Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling,child_mortality_rate,immunization_avg,economic_strength,education_index,mortality_pressure
Solomon Islands,2011,Developing,68.5,186.0,0.0,0.99,5.440982693498416,99.0,0.0,47.2,0.0,99.0,5.8,99.0,0.0953101798043248,7.404789014798097,13.198611201298531,1.2,1.2,0.497,9.4,0.0,99.0,3.680180140354654,4.6718,186.09531017980433
Solomon Islands,2010,Developing,68.3,188.0,0.0,1.1,3.418408398733785,9.0,0.0,46.4,0.0,94.0,7.47,9.0,0.0953101798043248,7.149483657551443,10.873887610057317,1.2,1.2,0.492,9.3,0.0,37.333333333333336,3.5175459595153096,4.5756000000000006,188.09531017980433
Solomon Islands,2009,Developing,68.1,192.0,0.0,1.21,5.502879930763724,92.0,0.0,45.5,0.0,98.0,7.92,92.0,0.0953101798043248,7.055556706613903,10.852826138456484,1.2,1.2,0.494,9.3,0.0,94.0,3.485445013067268,4.594200000000001,192.09531017980433
Solomon Islands,2008,Developing,68.0,193.0,0.0,1.09,3.0325121347696014,89.0,0.0,44.7,0.0,94.0,5.97,89.0,0.0953101798043248,4.842545345838871,10.90555222943001,1.2,1.2,0.489,9.2,0.0,90.66666666666667,2.3680046741152077,4.498799999999999,193.09531017980433
Solomon Islands,2007,Developing,67.6,2.0,0.0,0.85,3.3979037064642275,9.0,0.0,43.8,0.0,93.0,6.42,9.0,0.0953101798043248,4.9967467938235135,10.805577935009142,1.2,1.2,0.482,9.0,0.0,37.0,2.4084319546229334,4.338,2.0953101798043248
Solomon Islands,2006,Developing,67.6,2.0,0.0,0.99,5.486807857115728,99.0,0.0,43.0,0.0,99.0,6.66,99.0,0.0953101798043248,6.856103237199803,13.08450158050597,1.3,1.3,0.47,8.4,0.0,99.0,3.222368521483907,3.948,2.0953101798043248
Solomon Islands,2005,Developing,67.4,24.0,0.0,0.9,3.27000836961622,83.0,0.0,42.1,0.0,9.0,7.83,89.0,0.0953101798043248,4.498418236067779,13.06024539107397,1.3,1.3,0.465,8.3,0.0,60.333333333333336,2.091764479771517,3.8595000000000006,24.095310179804326
Solomon Islands,2004,Developing,67.1,29.0,0.0,1.18,5.280794441425114,81.0,0.0,41.3,0.0,89.0,5.64,9.0,0.0953101798043248,6.708624376208303,13.035333818431226,1.3,1.3,0.459,8.1,0.0,59.666666666666664,3.079258588679611,3.7179,29.095310179804326
Solomon Islands,2003,Developing,66.8,215.0,0.0,1.18,2.8809780963960803,79.0,0.0,4.4,0.0,84.0,6.0,84.0,0.0953101798043248,6.614411532525059,13.009799199786835,1.3,1.3,0.453,8.0,0.0,82.33333333333333,2.9963284242338517,3.624,215.09531017980433
Solomon Islands,2002,Developing,66.5,22.0,0.0,1.08,5.058058154407847,75.0,0.0,39.6,0.0,78.0,6.9,78.0,0.0953101798043248,6.66690117688778,12.983705725076415,1.4,1.4,0.446,7.3,0.0,77.0,2.97343792489195,3.2558,22.095310179804326
Solomon Islands,2001,Developing,66.2,227.0,0.0,0.7,5.787239269542051,83.0,0.0,38.7,0.0,88.0,6.44,84.0,0.0953101798043248,6.852048935084044,12.957144335292952,1.4,1.4,0.442,6.6,0.0,85.0,3.0286056293071475,2.9172,227.09531017980433
Solomon Islands,2000,Developing,65.8,235.0,0.0,0.71,1.6580872533550708,81.0,0.0,37.9,0.0,88.0,4.56,86.0,0.0953101798043248,5.046765158571207,10.627891122746629,1.4,1.4,0.455,7.2,0.0,85.0,2.2962781471498994,3.2760000000000002,235.09531017980433
Somalia,2015,Developing,55.0,312.0,3.9318256327243257,3.77,0.0,42.0,8.922391597295857,24.3,4.394449154672439,47.0,5.75,42.0,0.5306282510621704,6.05908901275458,14.155425433327226,6.6,6.4,0.677,12.3,8.326274787396764,43.666666666666664,4.1020032616348505,8.327100000000002,312.5306282510622
Somalia,2014,Developing,54.3,321.0,3.951243718581428,0.01,0.0,42.0,9.233079858945672,23.8,4.394449154672439,47.0,5.75,42.0,0.5877866649021191,6.037611769400434,14.155425433327226,6.7,6.5,0.677,12.3,8.345692873253867,43.666666666666664,4.087463167884094,8.327100000000002,321.5877866649021
Somalia,2013,Developing,54.2,318.0,3.951243718581428,0.01,0.0,42.0,8.062747901086354,23.3,4.406719247264253,47.0,5.75,42.0,0.5877866649021191,3.882454852382883,14.155425433327226,6.8,6.6,0.677,12.3,8.357962965845681,43.666666666666664,2.628421935063212,8.327100000000002,318.5877866649021
Somalia,2012,Developing,53.1,336.0,3.951243718581428,0.01,0.0,91.0,9.208739090609209,22.9,4.418840607796598,47.0,5.75,42.0,0.5877866649021191,7.128513323636497,14.155425433327226,6.8,6.7,0.677,12.3,8.370084326378027,60.0,4.826003520101909,8.327100000000002,336.5877866649021
Somalia,2011,Developing,53.1,329.0,3.951243718581428,0.01,0.0,91.0,9.758403975346978,22.4,4.418840607796598,49.0,5.75,41.0,0.5877866649021191,7.128513323636497,14.155425433327226,6.9,6.7,0.677,12.3,8.370084326378027,60.333333333333336,4.826003520101909,8.327100000000002,329.5877866649021
Somalia,2010,Developing,52.4,336.0,3.970291913552122,0.01,0.0,91.0,4.7535901911063645,22.0,4.430816798843313,49.0,5.75,45.0,0.5877866649021191,7.128513323636497,14.155425433327226,7.0,6.8,0.677,12.3,8.401108712395436,61.666666666666664,4.826003520101909,8.327100000000002,336.5877866649021
Somalia,2009,Developing,52.2,335.0,3.970291913552122,0.01,0.0,91.0,2.6390573296152584,21.5,4.442651256490317,41.0,5.75,42.0,0.5877866649021191,7.128513323636497,14.155425433327226,7.1,6.9,0.677,12.3,8.412943170042439,58.0,4.826003520101909,8.327100000000002,335.5877866649021
Somalia,2008,Developing,51.9,336.0,3.970291913552122,0.01,0.0,91.0,6.9865664594064265,21.1,4.442651256490317,4.0,5.75,31.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.2,7.0,0.677,12.3,8.412943170042439,42.0,4.826003520101909,8.327100000000002,336.6418538861724
Somalia,2007,Developing,51.5,34.0,3.970291913552122,0.01,0.0,91.0,7.047517221357296,2.7,4.442651256490317,4.0,5.75,4.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.3,7.1,0.677,12.3,8.412943170042439,33.0,4.826003520101909,8.327100000000002,34.64185388617239
Somalia,2006,Developing,51.5,337.0,3.951243718581428,0.01,0.0,91.0,2.079441541679836,2.2,4.430816798843313,26.0,5.75,26.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.4,7.2,0.677,12.3,8.38206051742474,47.666666666666664,4.826003520101909,8.327100000000002,337.6418538861724
Somalia,2005,Developing,51.6,334.0,3.9318256327243257,0.01,0.0,91.0,0.0,19.8,4.418840607796598,35.0,5.75,35.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.5,7.3,0.677,12.3,8.350666240520924,53.666666666666664,4.826003520101909,8.327100000000002,334.6418538861724
Somalia,2004,Developing,51.2,341.0,3.912023005428146,0.01,0.0,91.0,9.393411647660685,19.4,4.394449154672439,3.0,5.75,3.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.6,7.4,0.677,12.3,8.306472160100585,32.333333333333336,4.826003520101909,8.327100000000002,341.6418538861724
Somalia,2003,Developing,51.1,344.0,3.8918202981106265,0.01,0.0,91.0,9.018937706446035,19.0,4.3694478524670215,4.0,5.75,4.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.7,7.5,0.677,12.3,8.261268150577648,33.0,4.826003520101909,8.327100000000002,344.6418538861724
Somalia,2002,Developing,58.0,348.0,3.871201010907891,0.01,0.0,91.0,9.165343006045449,18.6,4.356708826689592,4.0,5.75,4.0,0.6418538861723948,7.128513323636497,14.155425433327226,7.8,7.6,0.677,12.3,8.227909837597483,33.0,4.826003520101909,8.327100000000002,348.6418538861724
Somalia,2001,Developing,57.0,352.0,3.8501476017100575,0.01,0.0,91.0,8.18088094199639,18.2,4.330733340286331,33.0,5.75,33.0,0.5877866649021191,7.128513323636497,14.155425433327226,7.9,7.7,0.677,12.3,8.180880941996389,52.333333333333336,4.826003520101909,8.327100000000002,352.5877866649021
Somalia,2000,Developing,55.0,355.0,3.828641396489095,0.01,0.0,91.0,8.285513309079741,17.8,4.31748811353631,37.0,5.75,33.0,0.5877866649021191,7.128513323636497,14.155425433327226,8.0,7.9,0.677,12.3,8.146129510025405,53.666666666666664,4.826003520101909,8.327100000000002,355.5877866649021
South Africa,2015,Developing,62.9,328.0,3.7612001156935615,3.77,0.0,75.0,2.8903717578961645,51.1,3.970291913552122,75.0,5.75,75.0,1.5260563034950492,8.660561246552739,15.522434042320551,4.4,5.3,0.665,13.0,7.7314920292456835,75.0,5.759273228957571,8.645,329.52605630349507
South Africa,2014,Developing,62.0,347.0,3.7612001156935615,7.38,6.827684196481039,8.0,4.204692619390966,5.3,3.970291913552122,77.0,8.8,77.0,1.547562508716013,8.77657233700026,17.807208247784466,4.9,5.9,0.66,13.0,7.7314920292456835,54.0,5.792537742420172,8.58,348.547562508716
South Africa,2013,Developing,69.0,371.0,3.784189633918261,7.34,6.887134656493093,7.0,3.258096538021482,49.5,4.007333185232471,73.0,8.78,73.0,1.7047480922384253,8.83607647695397,17.791671190620264,5.4,6.5,0.652,12.8,7.791522819150732,51.0,5.761121862973988,8.345600000000001,372.70474809223845
South Africa,2012,Developing,59.2,48.0,3.784189633918261,7.38,6.99480858992586,68.0,3.49650756146648,48.7,4.04305126783455,65.0,8.79,65.0,2.151762203259462,8.929192067630968,15.47497916003591,6.0,7.3,0.644,12.8,7.827240901752811,66.0,5.750399691554343,8.2432,50.15176220325946
South Africa,2011,Developing,58.9,413.0,3.784189633918261,7.38,4.8263384677412295,76.0,4.532599493153256,47.9,4.07753744390572,69.0,8.61,69.0,2.2512917986064958,6.746358336292283,17.761535806291903,6.6,8.0,0.638,12.8,7.86172707782398,71.33333333333333,4.304176618554476,8.166400000000001,415.2512917986065
South Africa,2010,Developing,58.0,428.0,3.784189633918261,7.28,6.94686601685759,71.0,9.433483923290392,47.2,4.143134726391533,72.0,8.5,72.0,2.4849066497880004,8.904326139600954,15.603836365584351,7.3,8.9,0.63,12.8,7.927324360309793,71.66666666666667,5.609725467948601,8.064,430.484906649788
South Africa,2009,Developing,56.5,449.0,3.8501476017100575,7.6,6.663897045436064,74.0,8.675563527387679,46.4,4.262679877041316,75.0,8.39,76.0,2.995732273553991,8.680948184672353,15.47484547132176,8.1,9.8,0.622,12.8,8.112827478751374,75.0,5.399549770866203,7.961600000000001,451.995732273554
South Africa,2008,Developing,55.3,473.0,3.9318256327243257,8.19,6.660618224840242,76.0,3.688879454113936,45.7,4.330733340286331,77.0,7.75,79.0,3.198673117550681,8.663472928483632,17.718645668813906,8.9,1.7,0.616,12.9,8.262558973010657,77.33333333333333,5.3366993239459175,7.9464,476.1986731175507
South Africa,2007,Developing,54.5,486.0,3.951243718581428,8.48,6.6926915961876805,83.0,3.4657359027997265,45.0,4.382026634673881,79.0,7.53,82.0,3.310543013394025,8.72036255460655,17.70495755201547,9.7,11.7,0.612,12.9,8.333270353255308,81.33333333333333,5.336861883419209,7.8948,489.310543013394
South Africa,2006,Developing,54.0,496.0,4.007333185232471,8.5,6.597316943022141,83.0,4.406719247264253,44.3,4.418840607796598,79.0,7.57,82.0,3.370738174177447,8.636350366954254,15.38898662121491,1.6,12.8,0.609,12.9,8.426173793029069,81.33333333333333,5.2595373734751405,7.8561,499.37073817417746
South Africa,2005,Developing,53.8,498.0,4.02535169073515,8.69,6.565711485402958,79.0,6.423246963533519,43.6,4.442651256490317,75.0,7.77,79.0,3.417726683613366,8.597045294956729,13.074576014261831,11.6,13.9,0.609,12.9,8.468002947225466,77.66666666666667,5.2356005846286475,7.8561,501.41772668361335
South Africa,2004,Developing,53.7,497.0,4.02535169073515,6.96,6.43461683573731,76.0,6.7226297948554485,42.9,4.430816798843313,73.0,7.93,74.0,3.4242626545931514,8.489722684447493,8.459350072631114,12.6,15.0,0.611,12.9,8.456168489578463,74.33333333333333,5.187220560197418,7.8819,500.4242626545932
South Africa,2003,Developing,54.0,485.0,4.02535169073515,6.93,6.254129493481522,71.0,5.501258210544727,42.2,4.418840607796598,7.0,8.26,69.0,3.3978584803966405,8.236601323950346,17.65320207179855,13.5,16.1,0.613,12.9,8.444192298531748,49.0,5.049036611581562,7.9077,488.3978584803966
South Africa,2002,Developing,54.9,459.0,4.007333185232471,7.04,5.850855598136492,72.0,6.950814768442584,41.6,4.382026634673881,7.0,8.9,7.0,3.317815772723105,7.831775366674256,17.64100535431292,14.5,17.1,0.62,12.9,8.389359819906353,28.666666666666668,4.855700727338038,7.998,462.3178157727231
South Africa,2001,Developing,56.0,429.0,3.970291913552122,7.38,5.903339565381609,72.0,7.062191632286556,4.9,4.343805421853684,71.0,8.31,71.0,3.218875824868201,7.894609222047529,17.629103156739347,15.4,18.1,0.629,13.0,8.314097335405807,71.33333333333333,4.965709200667896,8.177,432.2188758248682
South Africa,2000,Developing,57.3,397.0,3.951243718581428,7.3,3.849377270826076,73.0,7.286191714702382,4.1,4.30406509320417,71.0,8.7,73.0,3.104586678466073,5.823712241472547,17.61987835026237,16.3,19.1,0.635,13.0,8.255308811785598,72.33333333333333,3.6980572733350674,8.255,400.1045866784661
South Sudan,2015,Developing,57.3,332.0,3.295836866004329,3.77,0.0,31.0,6.778784897685177,43.35,3.688879454113936,41.0,5.75,31.0,1.4816045409242156,6.6329575550137525,16.2905467378768,3.3,3.4,0.421,4.9,6.984716320118265,34.333333333333336,2.79247513066079,2.0629,333.4816045409242
South Sudan,2014,Developing,56.6,343.0,3.295836866004329,3.77,3.8517307861098793,91.0,6.091309882077698,43.35,3.688879454113936,44.0,2.74,39.0,1.5040773967762742,7.050002578123989,13.958720462324278,3.3,3.4,0.421,4.9,6.984716320118265,58.0,2.9680510853901994,2.0629,344.50407739677627
South Sudan,2013,Developing,56.4,345.0,3.295836866004329,3.77,3.880419432066301,91.0,6.26530121273771,43.35,3.713572066704308,5.0,2.62,45.0,1.5260563034950492,7.079279798651649,13.926828294096229,3.3,3.4,0.417,4.9,7.009408932708637,47.0,2.9520596760377376,2.0433,346.52605630349507
South Sudan,2012,Developing,56.0,347.0,3.295836866004329,3.77,3.672196880583904,91.0,7.577121930876679,43.35,3.713572066704308,64.0,2.77,59.0,1.5686159179138452,6.866366259150077,14.41339000781892,3.3,3.4,0.419,4.9,7.009408932708637,71.33333333333333,2.877007462583882,2.0531,348.56861591791386
South Sudan,2011,Developing,55.4,355.0,3.332204510175204,3.77,0.0,91.0,7.136483208590247,43.35,3.737669618283368,66.0,5.75,61.0,1.589235205116581,5.181622301337115,14.186286217880903,3.3,3.4,0.429,4.9,7.069874128458572,72.66666666666667,2.2229159672736225,2.1021,356.5892352051166
South Sudan,2010,Developing,55.0,359.0,3.332204510175204,3.77,0.0,91.0,0.0,43.35,3.737669618283368,93.0,5.75,93.0,1.6094379124341005,7.354515451135522,12.026904112727625,3.3,3.4,0.0,0.0,7.069874128458572,92.33333333333333,0.0,0.0,360.6094379124341
South Sudan,2009,Developing,54.3,369.0,3.332204510175204,3.77,0.0,91.0,0.0,43.35,3.7612001156935615,93.0,5.75,93.0,1.6486586255873816,7.143451696367387,13.782644332222654,3.3,3.4,0.0,0.0,7.093404625868765,92.33333333333333,0.0,0.0,370.64865862558736
South Sudan,2008,Developing,53.6,377.0,3.332204510175204,3.77,0.0,91.0,0.0,43.35,3.7612001156935615,93.0,5.75,93.0,1.6486586255873816,7.426377546973375,16.041553318151625,3.3,3.4,0.0,0.0,7.093404625868765,92.33333333333333,0.0,0.0,378.64865862558736
South Sudan,2007,Developing,53.1,381.0,3.332204510175204,3.77,0.0,91.0,0.0,43.35,3.784189633918261,93.0,5.75,93.0,1.6486586255873816,7.128513323636497,11.391537188235205,3.3,3.4,0.0,0.0,7.116394144093465,92.33333333333333,0.0,0.0,382.64865862558736
South Sudan,2006,Developing,52.5,383.0,3.367295829986474,3.77,0.0,91.0,0.0,43.35,3.784189633918261,93.0,5.75,93.0,1.62924053973028,7.128513323636497,15.951822979094452,3.3,3.4,0.0,0.0,7.151485463904735,92.33333333333333,0.0,0.0,384.6292405397303
South Sudan,2005,Developing,51.9,383.0,3.367295829986474,3.77,0.0,91.0,0.0,43.35,3.80666248977032,93.0,5.75,93.0,1.589235205116581,7.128513323636497,13.61569038959028,3.3,3.4,0.0,0.0,7.173958319756794,92.33333333333333,0.0,0.0,384.5892352051166
South Sudan,2004,Developing,51.4,383.0,3.4011973816621555,3.77,0.0,91.0,0.0,43.35,3.828641396489095,93.0,5.75,93.0,1.5686159179138452,7.128513323636497,15.868050473979936,3.3,3.4,0.0,0.0,7.229838778151251,92.33333333333333,0.0,0.0,384.56861591791386
South Sudan,2003,Developing,58.0,383.0,3.4011973816621555,3.77,0.0,91.0,0.0,43.35,3.8501476017100575,93.0,5.75,93.0,1.5040773967762742,7.128513323636497,13.53001675616754,3.3,3.4,0.0,0.0,7.2513449833722134,92.33333333333333,0.0,0.0,384.50407739677627
South Sudan,2002,Developing,52.0,382.0,3.4339872044851463,3.77,0.0,91.0,0.0,43.35,3.8918202981106265,93.0,5.75,93.0,1.4586150226995167,7.128513323636497,15.794755588644309,3.3,3.4,0.0,0.0,7.325807502595772,92.33333333333333,0.0,0.0,383.4586150226995
South Sudan,2001,Developing,49.6,381.0,3.4339872044851463,3.77,0.0,91.0,0.0,43.35,3.912023005428146,93.0,5.75,93.0,1.3862943611198906,7.128513323636497,15.757763025852167,3.3,3.4,0.0,0.0,7.346010209913292,92.33333333333333,0.0,0.0,382.3862943611199
South Sudan,2000,Developing,48.9,38.0,3.4657359027997265,3.77,0.0,91.0,0.0,43.35,3.9318256327243257,93.0,5.75,93.0,1.308332819650179,7.128513323636497,11.122206102007905,3.3,3.4,0.0,0.0,7.397561535524052,92.33333333333333,0.0,0.0,39.308332819650175
Spain,2015,Developed,82.8,56.0,0.6931471805599453,3.77,0.0,97.0,4.7535901911063645,66.6,0.6931471805599453,97.0,5.75,97.0,0.0953101798043248,10.153656433539338,17.65383746333082,0.6,0.5,0.882,17.7,1.3862943611198906,97.0,8.955524974381696,15.6114,56.09531017980432
Spain,2014,Developed,82.6,58.0,0.6931471805599453,0.01,3.783927696206483,96.0,5.043425116919247,66.0,0.6931471805599453,97.0,9.3,97.0,0.0953101798043248,5.695320943324161,15.35213753365352,0.6,0.5,0.877,17.6,1.3862943611198906,96.66666666666667,4.994796467295289,15.435200000000002,58.09531017980432
Spain,2013,Developed,82.4,6.0,0.6931471805599453,9.25,6.051337024958578,95.0,4.882801922586371,65.4,1.0986122886681098,96.0,9.1,96.0,0.0953101798043248,7.980343253739154,13.05246867081489,0.6,0.5,0.874,17.5,1.791759469228055,95.66666666666667,6.97482000376802,15.295,6.095310179804325
Spain,2012,Developed,82.0,61.0,0.6931471805599453,9.35,8.356268682624536,96.0,7.094234845924755,64.8,1.0986122886681098,97.0,9.39,97.0,0.0953101798043248,10.259877719329696,15.358243550980385,0.6,0.5,0.871,17.2,1.791759469228055,96.66666666666667,8.936353493536165,14.9812,61.09531017980432
Spain,2011,Developed,82.1,63.0,0.6931471805599453,9.62,8.491838213510386,97.0,8.24354550792826,64.1,1.0986122886681098,97.0,9.48,97.0,0.0953101798043248,10.368328445262575,17.66016860898628,0.6,0.5,0.867,16.9,1.791759469228055,97.0,8.989340762042653,14.652299999999999,63.09531017980432
Spain,2010,Developed,81.9,64.0,0.6931471805599453,9.78,6.362582689185804,97.0,5.713732805509369,63.5,1.0986122886681098,97.0,9.56,97.0,0.0953101798043248,8.226099439130914,17.65661522509772,0.6,0.5,0.86,16.4,1.791759469228055,97.0,7.0744455176525864,14.104,64.09531017980433
Spain,2009,Developed,81.6,66.0,1.0986122886681098,9.99,8.526797731401524,96.0,3.737669618283368,62.9,1.0986122886681098,96.0,9.52,96.0,0.0953101798043248,10.383889002224352,17.652011142146286,0.6,0.5,0.858,16.3,2.1972245773362196,96.0,8.909376763908494,13.9854,66.09531017980433
Spain,2008,Developed,81.3,7.0,1.0986122886681098,10.24,8.630081637510749,97.0,5.697093486505405,62.3,1.0986122886681098,97.0,8.8,97.0,0.0953101798043248,10.479531546633597,15.340570060470425,0.6,0.5,0.854,16.1,2.1972245773362196,97.0,8.949519940825091,13.749400000000001,7.095310179804325
Spain,2007,Developed,89.0,72.0,1.0986122886681098,11.05,6.238193173431374,96.0,5.5909869805108565,61.7,1.0986122886681098,96.0,8.36,96.0,0.0953101798043248,8.095724912925371,15.324616180885537,0.6,0.5,0.849,16.0,2.1972245773362196,96.0,6.87327045107364,13.584,72.09531017980433
Spain,2006,Developed,88.0,73.0,1.0986122886681098,11.86,8.403215656996169,97.0,5.8944028342648505,61.1,1.0986122886681098,98.0,8.23,98.0,0.0953101798043248,10.257087090257365,17.608689665220332,0.6,0.5,0.844,15.9,2.1972245773362196,97.66666666666667,8.656981504177216,13.419599999999999,73.09531017980433
Spain,2005,Developed,81.0,77.0,1.0986122886681098,11.92,6.007455010715162,96.0,3.1354942159291497,6.5,1.0986122886681098,96.0,8.12,96.0,0.0953101798043248,7.883339846392866,17.59178614004169,0.6,0.5,0.837,15.8,2.1972245773362196,96.0,6.5983554514308285,13.2246,77.09531017980433
Spain,2004,Developed,81.0,79.0,1.0986122886681098,11.96,8.220502689969095,97.0,3.295836866004329,59.9,1.0986122886681098,97.0,8.5,97.0,0.0953101798043248,10.12341176092239,17.57489264996077,0.6,0.5,0.833,15.6,2.1972245773362196,97.0,8.432801996848351,12.9948,79.09531017980433
Spain,2003,Developed,79.4,83.0,1.0986122886681098,12.09,8.072785545876338,81.0,5.54907608489522,59.3,1.0986122886681098,99.0,7.99,98.0,0.0953101798043248,9.975658160997884,17.557637987331773,0.6,0.5,0.83,15.6,2.1972245773362196,92.66666666666667,8.279796273628243,12.947999999999999,83.09531017980433
Spain,2002,Developed,79.5,83.0,1.0986122886681098,12.26,5.435267979969041,82.0,4.219507705176107,58.8,1.0986122886681098,98.0,7.25,98.0,0.0953101798043248,7.450390806252132,17.53955344308251,0.6,0.5,0.828,15.7,2.1972245773362196,92.66666666666667,6.168923587576765,12.9996,83.09531017980433
Spain,2001,Developed,79.4,84.0,1.0986122886681098,9.86,7.6232360777454735,83.0,0.0,58.2,1.0986122886681098,95.0,7.24,96.0,0.0953101798043248,9.63721540322353,13.09275535395144,0.6,0.5,0.825,15.7,2.1972245773362196,91.33333333333333,7.950702707659413,12.952499999999999,84.09531017980433
Spain,2000,Developed,79.1,86.0,1.0986122886681098,11.12,7.568068348638389,77.0,5.030437921392435,57.6,1.0986122886681098,95.0,7.21,95.0,0.0953101798043248,9.594089315142224,15.334556476466211,0.6,0.5,0.82,15.7,2.1972245773362196,89.0,7.867153238416623,12.873999999999999,86.09531017980433
Sri Lanka,2015,Developing,74.9,138.0,1.3862943611198906,3.77,0.0,99.0,7.358193752733032,23.4,1.3862943611198906,99.0,5.75,99.0,0.0953101798043248,8.254760644417548,7.995306620290822,15.1,15.0,0.764,14.0,2.772588722239781,99.0,6.306637132335006,10.696,138.09531017980433
Sri Lanka,2014,Developing,74.7,141.0,1.3862943611198906,2.37,3.778053306475723,99.0,7.430707082545968,22.7,1.3862943611198906,99.0,3.5,99.0,0.0953101798043248,5.949469833971973,7.927324360309794,15.2,15.0,0.76,14.0,2.772588722239781,99.0,4.5215970738186995,10.64,141.09531017980433
Sri Lanka,2013,Developing,74.6,142.0,1.3862943611198906,2.56,3.7523362000311256,99.0,7.653494909661253,21.9,1.3862943611198906,99.0,3.68,99.0,0.0953101798043248,5.892443268185797,7.857867559331803,15.2,15.1,0.757,13.8,2.772588722239781,99.0,4.460579554016649,10.4466,142.09531017980433
Sri Lanka,2012,Developing,74.5,143.0,1.3862943611198906,2.8,3.080476516745162,99.0,3.951243718581428,21.2,1.6094379124341005,99.0,3.21,99.0,0.0953101798043248,5.818661668612694,7.793999089503996,15.3,15.2,0.752,13.7,2.9957322735539913,99.0,4.375633574796746,10.302399999999999,143.09531017980433
Sri Lanka,2011,Developing,74.5,141.0,1.3862943611198906,3.03,3.083423670819081,99.0,4.110873864173311,2.5,1.6094379124341005,99.0,3.28,99.0,0.0953101798043248,5.780720722322684,7.7284157798410416,15.3,15.3,0.746,13.6,2.9957322735539913,99.0,4.3124176588527225,10.1456,141.09531017980433
Sri Lanka,2010,Developing,74.5,138.0,1.3862943611198906,2.31,5.261273428779228,99.0,4.382026634673881,19.8,1.6094379124341005,99.0,3.43,99.0,0.0953101798043248,7.9446734102720065,7.659171367666058,15.3,15.3,0.739,13.5,2.9957322735539913,99.0,5.871113650191012,9.9765,138.09531017980433
Sri Lanka,2009,Developing,71.8,183.0,1.6094379124341005,2.05,2.66659758347544,97.0,3.091042453358316,19.2,1.6094379124341005,97.0,3.37,97.0,0.0953101798043248,5.383033371185009,9.90193635004339,15.3,15.4,0.735,13.4,3.218875824868201,97.0,3.9565295278209818,9.849,183.09531017980433
Sri Lanka,2008,Developing,72.3,172.0,1.6094379124341005,2.1,2.9346142127665686,98.0,3.5263605246161616,18.5,1.6094379124341005,98.0,3.44,98.0,0.0953101798043248,5.543180107379168,9.894345894618844,15.4,15.4,0.731,13.3,3.218875824868201,98.0,4.052064658494172,9.7223,172.09531017980433
Sri Lanka,2007,Developing,73.7,146.0,1.6094379124341005,2.29,4.857000318492935,98.0,3.80666248977032,17.9,1.791759469228055,98.0,3.76,98.0,0.0953101798043248,7.405991814867911,9.886799071249891,15.4,15.5,0.725,13.2,3.4011973816621555,98.0,5.369344065779235,9.569999999999999,146.09531017980433
Sri Lanka,2006,Developing,73.8,145.0,1.6094379124341005,1.96,4.79783120006092,98.0,0.0,17.2,1.791759469228055,98.0,4.6,98.0,0.0953101798043248,7.279154063219738,7.577121930876679,15.4,15.5,0.718,13.1,3.4011973816621555,98.0,5.2264326173917715,9.4058,145.09531017980433
Sri Lanka,2005,Developing,74.2,138.0,1.6094379124341005,1.97,4.592757168471885,99.0,1.3862943611198906,16.6,1.791759469228055,99.0,4.6,99.0,0.0953101798043248,7.139561925095766,9.871687239986333,15.4,15.5,0.712,12.9,3.4011973816621555,99.0,5.083368090668185,9.1848,138.09531017980433
Sri Lanka,2004,Developing,69.1,197.0,1.9459101490553128,1.56,2.7944372136613733,62.0,3.58351893845611,16.1,2.3978952727983707,97.0,4.28,97.0,0.0953101798043248,5.168602681021639,9.864174835150587,15.4,15.5,0.705,12.8,4.343805421853683,85.33333333333333,3.6438648901202555,9.024,197.09531017980433
Sri Lanka,2003,Developing,73.9,146.0,1.791759469228055,1.69,4.2963065517868655,32.0,4.189654742026425,15.6,1.791759469228055,98.0,3.95,99.0,0.0953101798043248,6.898164204520663,7.592870287844818,15.4,15.5,0.697,12.7,3.58351893845611,76.33333333333333,4.808020450550901,8.851899999999999,146.09531017980433
Sri Lanka,2002,Developing,73.7,149.0,1.791759469228055,1.62,4.104888062659955,91.0,4.941642422609304,15.1,1.791759469228055,98.0,3.89,98.0,0.0953101798043248,6.773248832404116,9.84903136674007,15.4,15.6,0.699,12.6,3.58351893845611,95.66666666666667,4.734500933850477,8.8074,149.09531017980433
Sri Lanka,2001,Developing,72.7,16.0,1.791759469228055,1.68,4.000268037935127,91.0,5.736572297479192,14.6,1.9459101490553128,98.0,3.81,98.0,0.0953101798043248,6.731852820025865,9.841505760180247,15.4,15.6,0.686,12.5,3.737669618283368,95.66666666666667,4.618051034537744,8.575000000000001,16.095310179804326
